city,ibge_id,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
MAUA-SP,3529401,2020-03-19,1,0,1,real
MAUA-SP,3529401,2020-03-20,1,0,1,real
MAUA-SP,3529401,2020-03-21,1,0,1,real
MAUA-SP,3529401,2020-03-22,1,0,1,real
MAUA-SP,3529401,2020-03-23,2,1,2,real
MAUA-SP,3529401,2020-03-24,2,0,2,real
MAUA-SP,3529401,2020-03-25,2,0,2,real
MAUA-SP,3529401,2020-03-26,2,0,2,real
MAUA-SP,3529401,2020-03-27,2,0,2,real
MAUA-SP,3529401,2020-03-28,2,0,2,real
MAUA-SP,3529401,2020-03-29,2,0,2,real
MAUA-SP,3529401,2020-03-30,2,0,1,real
MAUA-SP,3529401,2020-03-31,3,1,2,real
MAUA-SP,3529401,2020-04-01,3,0,2,real
MAUA-SP,3529401,2020-04-02,7,4,6,real
MAUA-SP,3529401,2020-04-03,10,3,9,real
MAUA-SP,3529401,2020-04-04,15,5,14,real
MAUA-SP,3529401,2020-04-05,16,1,15,real
MAUA-SP,3529401,2020-04-06,18,2,16,real
MAUA-SP,3529401,2020-04-07,28,10,26,real
MAUA-SP,3529401,2020-04-08,32,4,30,real
MAUA-SP,3529401,2020-04-09,38,6,36,real
MAUA-SP,3529401,2020-04-10,42,4,40,real
MAUA-SP,3529401,2020-04-11,43,1,41,real
MAUA-SP,3529401,2020-04-12,45,2,43,real
MAUA-SP,3529401,2020-04-13,50,5,48,real
MAUA-SP,3529401,2020-04-14,52,2,49,real
MAUA-SP,3529401,2020-04-15,66,14,63,real
MAUA-SP,3529401,2020-04-16,71,5,64,real
MAUA-SP,3529401,2020-04-17,77,6,67,real
MAUA-SP,3529401,2020-04-18,82,5,67,real
MAUA-SP,3529401,2020-04-19,87,5,71,real
MAUA-SP,3529401,2020-04-20,93,6,75,real
MAUA-SP,3529401,2020-04-21,96,3,68,real
MAUA-SP,3529401,2020-04-22,109,13,77,real
MAUA-SP,3529401,2020-04-23,115,6,77,real
MAUA-SP,3529401,2020-04-24,119,4,77,real
MAUA-SP,3529401,2020-04-25,138,19,95,real
MAUA-SP,3529401,2020-04-26,141,3,96,real
MAUA-SP,3529401,2020-04-27,158,17,108,real
MAUA-SP,3529401,2020-04-28,179,21,127,real
MAUA-SP,3529401,2020-04-29,201,22,135,real
MAUA-SP,3529401,2020-04-30,223,22,152,real
MAUA-SP,3529401,2020-05-01,241,18,164,real
MAUA-SP,3529401,2020-05-02,248,7,166,real
MAUA-SP,3529401,2020-05-03,248,0,161,real
MAUA-SP,3529401,2020-05-04,254,6,161,real
MAUA-SP,3529401,2020-05-05,264,10,168,real
MAUA-SP,3529401,2020-05-06,270,6,161,prediction
MAUA-SP,3529401,2020-05-07,275,5,160,prediction
MAUA-SP,3529401,2020-05-08,282,7,163,prediction
MAUA-SP,3529401,2020-05-09,289,7,151,prediction
MAUA-SP,3529401,2020-05-10,295,6,154,prediction
MAUA-SP,3529401,2020-05-11,301,6,143,prediction
MAUA-SP,3529401,2020-05-12,307,6,128,prediction
MAUA-SP,3529401,2020-05-13,313,6,112,prediction
MAUA-SP,3529401,2020-05-14,319,6,96,prediction
MAUA-SP,3529401,2020-05-15,325,6,84,prediction
MAUA-SP,3529401,2020-05-16,331,6,83,prediction
MAUA-SP,3529401,2020-05-17,337,6,89,prediction
MAUA-SP,3529401,2020-05-18,343,6,89,prediction
MAUA-SP,3529401,2020-05-19,349,6,85,prediction
MAUA-SP,3529401,2020-05-20,355,6,85,prediction
MAUA-SP,3529401,2020-05-21,361,6,86,prediction
MAUA-SP,3529401,2020-05-22,367,6,85,prediction
MAUA-SP,3529401,2020-05-23,373,6,84,prediction
MAUA-SP,3529401,2020-05-24,379,6,84,prediction
MAUA-SP,3529401,2020-05-25,385,6,84,prediction
MAUA-SP,3529401,2020-05-26,391,6,84,prediction
MAUA-SP,3529401,2020-05-27,397,6,84,prediction
MAUA-SP,3529401,2020-05-28,403,6,84,prediction
MAUA-SP,3529401,2020-05-29,409,6,84,prediction
MAUA-SP,3529401,2020-05-30,415,6,84,prediction
MAUA-SP,3529401,2020-05-31,421,6,84,prediction
MAUA-SP,3529401,2020-06-01,427,6,84,prediction
MAUA-SP,3529401,2020-06-02,433,6,84,prediction
MAUA-SP,3529401,2020-06-03,439,6,84,prediction
MAUA-SP,3529401,2020-06-04,445,6,84,prediction
MAUA-SP,3529401,2020-06-05,451,6,84,prediction
MAUA-SP,3529401,2020-06-06,457,6,84,prediction
MAUA-SP,3529401,2020-06-07,463,6,84,prediction
MAUA-SP,3529401,2020-06-08,469,6,84,prediction
MAUA-SP,3529401,2020-06-09,475,6,84,prediction
MAUA-SP,3529401,2020-06-10,481,6,84,prediction
MAUA-SP,3529401,2020-06-11,487,6,84,prediction
MAUA-SP,3529401,2020-06-12,493,6,84,prediction
MAUA-SP,3529401,2020-06-13,499,6,84,prediction
MAUA-SP,3529401,2020-06-14,505,6,84,prediction
MAUA-SP,3529401,2020-06-15,511,6,84,prediction
MAUA-SP,3529401,2020-06-16,517,6,84,prediction
MAUA-SP,3529401,2020-06-17,523,6,84,prediction
MAUA-SP,3529401,2020-06-18,529,6,84,prediction
MAUA-SP,3529401,2020-06-19,535,6,84,prediction
MAUA-SP,3529401,2020-06-20,541,6,84,prediction
MAUA-SP,3529401,2020-06-21,547,6,84,prediction
MAUA-SP,3529401,2020-06-22,553,6,84,prediction
MAUA-SP,3529401,2020-06-23,559,6,84,prediction
MAUA-SP,3529401,2020-06-24,565,6,84,prediction
MAUES-AM,1302900,2020-04-10,1,1,1,real
MAUES-AM,1302900,2020-04-16,2,1,2,real
MAUES-AM,1302900,2020-04-17,3,1,3,real
MAUES-AM,1302900,2020-04-18,4,1,4,real
MAUES-AM,1302900,2020-04-19,22,18,22,real
MAUES-AM,1302900,2020-04-20,22,0,22,real
MAUES-AM,1302900,2020-04-21,28,6,28,real
MAUES-AM,1302900,2020-04-22,29,1,29,real
MAUES-AM,1302900,2020-04-23,36,7,36,real
MAUES-AM,1302900,2020-04-24,38,2,38,real
MAUES-AM,1302900,2020-04-25,41,3,41,real
MAUES-AM,1302900,2020-04-26,56,15,56,real
MAUES-AM,1302900,2020-04-27,56,0,56,real
MAUES-AM,1302900,2020-04-28,66,10,66,real
MAUES-AM,1302900,2020-04-29,85,19,84,real
MAUES-AM,1302900,2020-04-30,98,13,96,real
MAUES-AM,1302900,2020-05-01,105,7,102,real
MAUES-AM,1302900,2020-05-02,121,16,117,real
MAUES-AM,1302900,2020-05-03,125,4,103,real
MAUES-AM,1302900,2020-05-04,129,4,107,real
MAUES-AM,1302900,2020-05-05,137,8,109,prediction
MAUES-AM,1302900,2020-05-06,145,8,116,prediction
MAUES-AM,1302900,2020-05-07,151,6,115,prediction
MAUES-AM,1302900,2020-05-08,157,6,119,prediction
MAUES-AM,1302900,2020-05-09,164,7,123,prediction
MAUES-AM,1302900,2020-05-10,170,6,114,prediction
MAUES-AM,1302900,2020-05-11,176,6,120,prediction
MAUES-AM,1302900,2020-05-12,182,6,116,prediction
MAUES-AM,1302900,2020-05-13,188,6,103,prediction
MAUES-AM,1302900,2020-05-14,193,5,95,prediction
MAUES-AM,1302900,2020-05-15,198,5,93,prediction
MAUES-AM,1302900,2020-05-16,203,5,82,prediction
MAUES-AM,1302900,2020-05-17,207,4,82,prediction
MAUES-AM,1302900,2020-05-18,211,4,82,prediction
MAUES-AM,1302900,2020-05-19,214,3,77,prediction
MAUES-AM,1302900,2020-05-20,217,3,72,prediction
MAUES-AM,1302900,2020-05-21,219,2,68,prediction
MAUES-AM,1302900,2020-05-22,221,2,64,prediction
MAUES-AM,1302900,2020-05-23,222,1,58,prediction
MAUES-AM,1302900,2020-05-24,223,1,53,prediction
MAUES-AM,1302900,2020-05-25,223,0,47,prediction
MAUES-AM,1302900,2020-05-26,223,0,41,prediction
MAUES-AM,1302900,2020-05-27,223,0,35,prediction
MAUES-AM,1302900,2020-05-28,223,0,30,prediction
MAUES-AM,1302900,2020-05-29,223,0,25,prediction
MAUES-AM,1302900,2020-05-30,223,0,20,prediction
MAUES-AM,1302900,2020-05-31,223,0,16,prediction
MAUES-AM,1302900,2020-06-01,223,0,12,prediction
MAUES-AM,1302900,2020-06-02,223,0,9,prediction
MAUES-AM,1302900,2020-06-03,223,0,6,prediction
MAUES-AM,1302900,2020-06-04,223,0,4,prediction
MAUES-AM,1302900,2020-06-05,223,0,2,prediction
MAUES-AM,1302900,2020-06-06,223,0,1,prediction
MAUES-AM,1302900,2020-06-07,223,0,0,prediction
MAUES-AM,1302900,2020-06-08,223,0,0,prediction
MAUES-AM,1302900,2020-06-09,223,0,0,prediction
MAUES-AM,1302900,2020-06-10,223,0,0,prediction
MAUES-AM,1302900,2020-06-11,223,0,0,prediction
MAUES-AM,1302900,2020-06-12,223,0,0,prediction
MAUES-AM,1302900,2020-06-13,223,0,0,prediction
MAUES-AM,1302900,2020-06-14,223,0,0,prediction
MAUES-AM,1302900,2020-06-15,223,0,0,prediction
MAUES-AM,1302900,2020-06-16,223,0,0,prediction
MAUES-AM,1302900,2020-06-17,223,0,0,prediction
MAUES-AM,1302900,2020-06-18,223,0,0,prediction
MAUES-AM,1302900,2020-06-19,223,0,0,prediction
MAUES-AM,1302900,2020-06-20,223,0,0,prediction
MAUES-AM,1302900,2020-06-21,223,0,0,prediction
MAUES-AM,1302900,2020-06-22,223,0,0,prediction
MAUES-AM,1302900,2020-06-23,223,0,0,prediction
MAUES-AM,1302900,2020-06-24,223,0,0,prediction
MESQUITA-RJ,3302858,2020-04-02,1,1,1,real
MESQUITA-RJ,3302858,2020-04-04,1,0,1,real
MESQUITA-RJ,3302858,2020-04-05,5,4,5,real
MESQUITA-RJ,3302858,2020-04-06,6,1,6,real
MESQUITA-RJ,3302858,2020-04-07,7,1,7,real
MESQUITA-RJ,3302858,2020-04-08,9,2,9,real
MESQUITA-RJ,3302858,2020-04-09,19,10,19,real
MESQUITA-RJ,3302858,2020-04-10,23,4,23,real
MESQUITA-RJ,3302858,2020-04-11,23,0,23,real
MESQUITA-RJ,3302858,2020-04-12,30,7,30,real
MESQUITA-RJ,3302858,2020-04-13,30,0,30,real
MESQUITA-RJ,3302858,2020-04-14,32,2,32,real
MESQUITA-RJ,3302858,2020-04-15,50,18,50,real
MESQUITA-RJ,3302858,2020-04-16,51,1,51,real
MESQUITA-RJ,3302858,2020-04-17,53,2,52,real
MESQUITA-RJ,3302858,2020-04-18,56,3,55,real
MESQUITA-RJ,3302858,2020-04-19,59,3,54,real
MESQUITA-RJ,3302858,2020-04-20,62,3,56,real
MESQUITA-RJ,3302858,2020-04-21,68,6,61,real
MESQUITA-RJ,3302858,2020-04-22,73,5,64,real
MESQUITA-RJ,3302858,2020-04-23,89,16,70,real
MESQUITA-RJ,3302858,2020-04-24,90,1,67,real
MESQUITA-RJ,3302858,2020-04-25,100,10,77,real
MESQUITA-RJ,3302858,2020-04-26,132,32,102,real
MESQUITA-RJ,3302858,2020-04-27,133,1,103,real
MESQUITA-RJ,3302858,2020-04-28,142,9,110,real
MESQUITA-RJ,3302858,2020-04-29,145,3,95,real
MESQUITA-RJ,3302858,2020-04-30,154,9,103,real
MESQUITA-RJ,3302858,2020-05-01,164,10,111,real
MESQUITA-RJ,3302858,2020-05-02,169,5,113,real
MESQUITA-RJ,3302858,2020-05-03,175,6,116,real
MESQUITA-RJ,3302858,2020-05-04,178,3,116,real
MESQUITA-RJ,3302858,2020-05-05,180,2,112,real
MESQUITA-RJ,3302858,2020-05-06,184,4,111,prediction
MESQUITA-RJ,3302858,2020-05-07,187,3,98,prediction
MESQUITA-RJ,3302858,2020-05-08,190,3,100,prediction
MESQUITA-RJ,3302858,2020-05-09,193,3,93,prediction
MESQUITA-RJ,3302858,2020-05-10,196,3,64,prediction
MESQUITA-RJ,3302858,2020-05-11,199,3,66,prediction
MESQUITA-RJ,3302858,2020-05-12,202,3,60,prediction
MESQUITA-RJ,3302858,2020-05-13,205,3,60,prediction
MESQUITA-RJ,3302858,2020-05-14,208,3,54,prediction
MESQUITA-RJ,3302858,2020-05-15,211,3,47,prediction
MESQUITA-RJ,3302858,2020-05-16,214,3,45,prediction
MESQUITA-RJ,3302858,2020-05-17,217,3,42,prediction
MESQUITA-RJ,3302858,2020-05-18,220,3,42,prediction
MESQUITA-RJ,3302858,2020-05-19,223,3,43,prediction
MESQUITA-RJ,3302858,2020-05-20,226,3,42,prediction
MESQUITA-RJ,3302858,2020-05-21,229,3,42,prediction
MESQUITA-RJ,3302858,2020-05-22,232,3,42,prediction
MESQUITA-RJ,3302858,2020-05-23,235,3,42,prediction
MESQUITA-RJ,3302858,2020-05-24,238,3,42,prediction
MESQUITA-RJ,3302858,2020-05-25,241,3,42,prediction
MESQUITA-RJ,3302858,2020-05-26,244,3,42,prediction
MESQUITA-RJ,3302858,2020-05-27,247,3,42,prediction
MESQUITA-RJ,3302858,2020-05-28,250,3,42,prediction
MESQUITA-RJ,3302858,2020-05-29,253,3,42,prediction
MESQUITA-RJ,3302858,2020-05-30,256,3,42,prediction
MESQUITA-RJ,3302858,2020-05-31,258,2,41,prediction
MESQUITA-RJ,3302858,2020-06-01,259,1,39,prediction
MESQUITA-RJ,3302858,2020-06-02,260,1,37,prediction
MESQUITA-RJ,3302858,2020-06-03,260,0,34,prediction
MESQUITA-RJ,3302858,2020-06-04,260,0,31,prediction
MESQUITA-RJ,3302858,2020-06-05,260,0,28,prediction
MESQUITA-RJ,3302858,2020-06-06,260,0,25,prediction
MESQUITA-RJ,3302858,2020-06-07,260,0,22,prediction
MESQUITA-RJ,3302858,2020-06-08,260,0,19,prediction
MESQUITA-RJ,3302858,2020-06-09,260,0,16,prediction
MESQUITA-RJ,3302858,2020-06-10,260,0,13,prediction
MESQUITA-RJ,3302858,2020-06-11,260,0,10,prediction
MESQUITA-RJ,3302858,2020-06-12,260,0,7,prediction
MESQUITA-RJ,3302858,2020-06-13,260,0,4,prediction
MESQUITA-RJ,3302858,2020-06-14,260,0,2,prediction
MESQUITA-RJ,3302858,2020-06-15,260,0,1,prediction
MESQUITA-RJ,3302858,2020-06-16,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-17,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-18,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-19,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-20,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-21,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-22,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-23,260,0,0,prediction
MESQUITA-RJ,3302858,2020-06-24,260,0,0,prediction
MOGI DAS CRUZES-SP,3530607,2020-03-20,1,1,1,real
MOGI DAS CRUZES-SP,3530607,2020-03-21,2,1,2,real
MOGI DAS CRUZES-SP,3530607,2020-03-22,2,0,2,real
MOGI DAS CRUZES-SP,3530607,2020-03-23,3,1,3,real
MOGI DAS CRUZES-SP,3530607,2020-03-24,3,0,3,real
MOGI DAS CRUZES-SP,3530607,2020-03-25,4,1,4,real
MOGI DAS CRUZES-SP,3530607,2020-03-26,7,3,7,real
MOGI DAS CRUZES-SP,3530607,2020-03-27,8,1,8,real
MOGI DAS CRUZES-SP,3530607,2020-03-28,8,0,8,real
MOGI DAS CRUZES-SP,3530607,2020-03-29,8,0,8,real
MOGI DAS CRUZES-SP,3530607,2020-03-30,9,1,9,real
MOGI DAS CRUZES-SP,3530607,2020-03-31,10,1,10,real
MOGI DAS CRUZES-SP,3530607,2020-04-01,11,1,11,real
MOGI DAS CRUZES-SP,3530607,2020-04-02,13,2,13,real
MOGI DAS CRUZES-SP,3530607,2020-04-03,16,3,15,real
MOGI DAS CRUZES-SP,3530607,2020-04-04,17,1,15,real
MOGI DAS CRUZES-SP,3530607,2020-04-05,18,1,16,real
MOGI DAS CRUZES-SP,3530607,2020-04-06,19,1,16,real
MOGI DAS CRUZES-SP,3530607,2020-04-07,27,8,24,real
MOGI DAS CRUZES-SP,3530607,2020-04-08,30,3,26,real
MOGI DAS CRUZES-SP,3530607,2020-04-09,37,7,30,real
MOGI DAS CRUZES-SP,3530607,2020-04-10,50,13,42,real
MOGI DAS CRUZES-SP,3530607,2020-04-11,56,6,48,real
MOGI DAS CRUZES-SP,3530607,2020-04-12,58,2,50,real
MOGI DAS CRUZES-SP,3530607,2020-04-13,59,1,50,real
MOGI DAS CRUZES-SP,3530607,2020-04-14,65,6,55,real
MOGI DAS CRUZES-SP,3530607,2020-04-15,80,15,69,real
MOGI DAS CRUZES-SP,3530607,2020-04-16,86,6,73,real
MOGI DAS CRUZES-SP,3530607,2020-04-17,107,21,91,real
MOGI DAS CRUZES-SP,3530607,2020-04-18,120,13,103,real
MOGI DAS CRUZES-SP,3530607,2020-04-19,120,0,102,real
MOGI DAS CRUZES-SP,3530607,2020-04-20,120,0,101,real
MOGI DAS CRUZES-SP,3530607,2020-04-21,124,4,97,real
MOGI DAS CRUZES-SP,3530607,2020-04-22,127,3,97,real
MOGI DAS CRUZES-SP,3530607,2020-04-23,128,1,91,real
MOGI DAS CRUZES-SP,3530607,2020-04-24,133,5,83,real
MOGI DAS CRUZES-SP,3530607,2020-04-25,149,16,93,real
MOGI DAS CRUZES-SP,3530607,2020-04-26,151,2,93,real
MOGI DAS CRUZES-SP,3530607,2020-04-27,176,25,117,real
MOGI DAS CRUZES-SP,3530607,2020-04-28,199,23,134,real
MOGI DAS CRUZES-SP,3530607,2020-04-29,218,19,138,real
MOGI DAS CRUZES-SP,3530607,2020-04-30,244,26,158,real
MOGI DAS CRUZES-SP,3530607,2020-05-01,271,27,164,real
MOGI DAS CRUZES-SP,3530607,2020-05-02,280,9,160,real
MOGI DAS CRUZES-SP,3530607,2020-05-03,285,5,165,real
MOGI DAS CRUZES-SP,3530607,2020-05-04,285,0,165,real
MOGI DAS CRUZES-SP,3530607,2020-05-05,324,39,200,real
MOGI DAS CRUZES-SP,3530607,2020-05-06,339,15,212,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-07,356,17,228,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-08,376,20,243,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-09,403,27,254,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-10,425,22,274,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-11,449,24,273,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-12,475,26,276,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-13,503,28,285,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-14,531,28,287,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-15,561,30,290,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-16,593,32,313,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-17,624,31,339,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-18,655,31,370,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-19,687,32,363,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-20,719,32,380,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-21,751,32,395,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-22,783,32,407,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-23,815,32,412,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-24,847,32,422,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-25,878,31,429,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-26,909,31,434,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-27,939,30,436,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-28,968,29,437,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-29,996,28,435,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-30,1023,27,430,prediction
MOGI DAS CRUZES-SP,3530607,2020-05-31,1049,26,425,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-01,1074,25,419,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-02,1097,23,410,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-03,1119,22,400,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-04,1139,20,388,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-05,1158,19,375,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-06,1175,17,360,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-07,1190,15,343,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-08,1203,13,325,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-09,1214,11,305,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-10,1223,9,284,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-11,1230,7,262,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-12,1235,5,239,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-13,1238,3,215,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-14,1240,2,191,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-15,1242,2,168,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-16,1244,2,147,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-17,1246,2,127,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-18,1248,2,109,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-19,1250,2,92,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-20,1252,2,77,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-21,1254,2,64,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-22,1256,2,53,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-23,1258,2,44,prediction
MOGI DAS CRUZES-SP,3530607,2020-06-24,1260,2,37,prediction
MOSSORO-RN,2408003,2020-03-21,1,1,1,real
MOSSORO-RN,2408003,2020-03-22,1,0,1,real
MOSSORO-RN,2408003,2020-03-23,1,0,1,real
MOSSORO-RN,2408003,2020-03-24,1,0,1,real
MOSSORO-RN,2408003,2020-03-25,1,0,1,real
MOSSORO-RN,2408003,2020-03-26,2,1,2,real
MOSSORO-RN,2408003,2020-03-27,5,3,5,real
MOSSORO-RN,2408003,2020-03-28,14,9,14,real
MOSSORO-RN,2408003,2020-03-29,16,2,16,real
MOSSORO-RN,2408003,2020-03-30,16,0,16,real
MOSSORO-RN,2408003,2020-03-31,17,1,17,real
MOSSORO-RN,2408003,2020-04-01,20,3,20,real
MOSSORO-RN,2408003,2020-04-02,21,1,21,real
MOSSORO-RN,2408003,2020-04-03,43,22,43,real
MOSSORO-RN,2408003,2020-04-04,53,10,52,real
MOSSORO-RN,2408003,2020-04-05,58,5,57,real
MOSSORO-RN,2408003,2020-04-06,59,1,58,real
MOSSORO-RN,2408003,2020-04-07,63,4,62,real
MOSSORO-RN,2408003,2020-04-08,63,0,62,real
MOSSORO-RN,2408003,2020-04-09,63,0,61,real
MOSSORO-RN,2408003,2020-04-10,63,0,58,real
MOSSORO-RN,2408003,2020-04-11,65,2,51,real
MOSSORO-RN,2408003,2020-04-12,77,12,61,real
MOSSORO-RN,2408003,2020-04-13,79,2,63,real
MOSSORO-RN,2408003,2020-04-14,84,5,67,real
MOSSORO-RN,2408003,2020-04-15,84,0,64,real
MOSSORO-RN,2408003,2020-04-16,89,5,68,real
MOSSORO-RN,2408003,2020-04-17,92,3,49,real
MOSSORO-RN,2408003,2020-04-18,94,2,41,real
MOSSORO-RN,2408003,2020-04-19,94,0,36,real
MOSSORO-RN,2408003,2020-04-20,105,11,46,real
MOSSORO-RN,2408003,2020-04-21,106,1,43,real
MOSSORO-RN,2408003,2020-04-22,106,0,43,real
MOSSORO-RN,2408003,2020-04-23,110,4,47,real
MOSSORO-RN,2408003,2020-04-24,111,1,48,real
MOSSORO-RN,2408003,2020-04-25,111,0,46,real
MOSSORO-RN,2408003,2020-04-26,111,0,34,real
MOSSORO-RN,2408003,2020-04-27,117,6,38,real
MOSSORO-RN,2408003,2020-04-28,164,47,80,real
MOSSORO-RN,2408003,2020-04-29,174,10,90,real
MOSSORO-RN,2408003,2020-04-30,174,0,85,real
MOSSORO-RN,2408003,2020-05-01,174,0,82,real
MOSSORO-RN,2408003,2020-05-02,174,0,80,real
MOSSORO-RN,2408003,2020-05-03,197,23,103,real
MOSSORO-RN,2408003,2020-05-04,254,57,149,real
MOSSORO-RN,2408003,2020-05-05,279,25,173,prediction
MOSSORO-RN,2408003,2020-05-06,306,27,200,prediction
MOSSORO-RN,2408003,2020-05-07,336,30,226,prediction
MOSSORO-RN,2408003,2020-05-08,369,33,258,prediction
MOSSORO-RN,2408003,2020-05-09,405,36,294,prediction
MOSSORO-RN,2408003,2020-05-10,442,37,331,prediction
MOSSORO-RN,2408003,2020-05-11,482,40,365,prediction
MOSSORO-RN,2408003,2020-05-12,525,43,361,prediction
MOSSORO-RN,2408003,2020-05-13,571,46,397,prediction
MOSSORO-RN,2408003,2020-05-14,619,48,445,prediction
MOSSORO-RN,2408003,2020-05-15,670,51,496,prediction
MOSSORO-RN,2408003,2020-05-16,724,54,550,prediction
MOSSORO-RN,2408003,2020-05-17,781,57,584,prediction
MOSSORO-RN,2408003,2020-05-18,841,60,587,prediction
MOSSORO-RN,2408003,2020-05-19,904,63,625,prediction
MOSSORO-RN,2408003,2020-05-20,970,66,664,prediction
MOSSORO-RN,2408003,2020-05-21,1039,69,703,prediction
MOSSORO-RN,2408003,2020-05-22,1111,72,742,prediction
MOSSORO-RN,2408003,2020-05-23,1186,75,781,prediction
MOSSORO-RN,2408003,2020-05-24,1264,78,822,prediction
MOSSORO-RN,2408003,2020-05-25,1345,81,863,prediction
MOSSORO-RN,2408003,2020-05-26,1428,83,903,prediction
MOSSORO-RN,2408003,2020-05-27,1514,86,943,prediction
MOSSORO-RN,2408003,2020-05-28,1602,88,983,prediction
MOSSORO-RN,2408003,2020-05-29,1692,90,1022,prediction
MOSSORO-RN,2408003,2020-05-30,1784,92,1060,prediction
MOSSORO-RN,2408003,2020-05-31,1878,94,1097,prediction
MOSSORO-RN,2408003,2020-06-01,1974,96,1133,prediction
MOSSORO-RN,2408003,2020-06-02,2071,97,1167,prediction
MOSSORO-RN,2408003,2020-06-03,2169,98,1199,prediction
MOSSORO-RN,2408003,2020-06-04,2268,99,1229,prediction
MOSSORO-RN,2408003,2020-06-05,2368,100,1257,prediction
MOSSORO-RN,2408003,2020-06-06,2468,100,1282,prediction
MOSSORO-RN,2408003,2020-06-07,2568,100,1304,prediction
MOSSORO-RN,2408003,2020-06-08,2668,100,1323,prediction
MOSSORO-RN,2408003,2020-06-09,2767,99,1339,prediction
MOSSORO-RN,2408003,2020-06-10,2865,98,1351,prediction
MOSSORO-RN,2408003,2020-06-11,2961,96,1359,prediction
MOSSORO-RN,2408003,2020-06-12,3056,95,1364,prediction
MOSSORO-RN,2408003,2020-06-13,3148,92,1364,prediction
MOSSORO-RN,2408003,2020-06-14,3238,90,1360,prediction
MOSSORO-RN,2408003,2020-06-15,3325,87,1351,prediction
MOSSORO-RN,2408003,2020-06-16,3409,84,1338,prediction
MOSSORO-RN,2408003,2020-06-17,3489,80,1320,prediction
MOSSORO-RN,2408003,2020-06-18,3565,76,1297,prediction
MOSSORO-RN,2408003,2020-06-19,3637,72,1269,prediction
MOSSORO-RN,2408003,2020-06-20,3704,67,1236,prediction
MOSSORO-RN,2408003,2020-06-21,3766,62,1198,prediction
MOSSORO-RN,2408003,2020-06-22,3823,57,1155,prediction
MOSSORO-RN,2408003,2020-06-23,3874,51,1107,prediction
MOSSORO-RN,2408003,2020-06-24,3919,45,1054,prediction
NATAL-RN,2408102,2020-03-15,1,1,1,real
NATAL-RN,2408102,2020-03-16,1,0,1,real
NATAL-RN,2408102,2020-03-17,1,0,1,real
NATAL-RN,2408102,2020-03-18,1,0,1,real
NATAL-RN,2408102,2020-03-19,1,0,1,real
