state,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
MG,2020-08-25,198736,2816,42185,real
MG,2020-08-26,201973,3237,41488,real
MG,2020-08-27,205942,3969,41027,real
MG,2020-08-28,209465,3523,41037,real
MG,2020-08-29,212565,3100,41051,real
MG,2020-08-30,215050,2485,43536,real
MG,2020-08-31,216557,1507,40842,real
MG,2020-09-01,218781,2224,40994,real
MG,2020-09-02,222048,3267,40890,real
MG,2020-09-03,222048,0,36986,real
MG,2020-09-04,228013,5965,39390,real
MG,2020-09-05,231878,3865,40371,real
MG,2020-09-06,231878,0,37264,real
MG,2020-09-07,231878,0,35958,real
MG,2020-09-08,236663,4785,37927,real
MG,2020-09-09,238515,1852,36542,real
MG,2020-09-10,242533,4018,36591,real
MG,2020-09-11,242533,0,33068,real
MG,2020-09-12,244299,1766,31734,prediction
MG,2020-09-13,245265,966,30215,prediction
MG,2020-09-14,245998,733,29441,prediction
MG,2020-09-15,246489,491,27708,prediction
MG,2020-09-16,246981,492,24933,prediction
MG,2020-09-17,247474,493,25426,prediction
MG,2020-09-18,247968,494,19955,prediction
MG,2020-09-19,248463,495,16585,prediction
MG,2020-09-20,248959,496,17081,prediction
MG,2020-09-21,249456,497,17578,prediction
MG,2020-09-22,249954,498,13291,prediction
MG,2020-09-23,250453,499,11938,prediction
MG,2020-09-24,250953,500,8420,prediction
MG,2020-09-25,251454,501,8921,prediction
MG,2020-09-26,251956,502,7657,prediction
MG,2020-09-27,252459,503,7194,prediction
MG,2020-09-28,252963,504,6965,prediction
MG,2020-09-29,253468,505,6979,prediction
MG,2020-09-30,253974,506,6993,prediction
MG,2020-10-01,254481,507,7007,prediction
MG,2020-10-02,254989,508,7021,prediction
MG,2020-10-03,255498,509,7035,prediction
MG,2020-10-04,256008,510,7049,prediction
MG,2020-10-05,256520,512,7064,prediction
MG,2020-10-06,257033,513,7079,prediction
MG,2020-10-07,257547,514,7094,prediction
MG,2020-10-08,258062,515,7109,prediction
MG,2020-10-09,258578,516,7124,prediction
MG,2020-10-10,259095,517,7139,prediction
MG,2020-10-11,259613,518,7154,prediction
MG,2020-10-12,260132,519,7169,prediction
MG,2020-10-13,260652,520,7184,prediction
MG,2020-10-14,261173,521,7199,prediction
MG,2020-10-15,261695,522,7214,prediction
MG,2020-10-16,262218,523,7229,prediction
MG,2020-10-17,262742,524,7244,prediction
MG,2020-10-18,263267,525,7259,prediction
MG,2020-10-19,263793,526,7273,prediction
MG,2020-10-20,264320,527,7287,prediction
MG,2020-10-21,264848,528,7301,prediction
MG,2020-10-22,265377,529,7315,prediction
MG,2020-10-23,265907,530,7329,prediction
MG,2020-10-24,266438,531,7343,prediction
MG,2020-10-25,266970,532,7357,prediction
MG,2020-10-26,267503,533,7371,prediction
MG,2020-10-27,268038,535,7386,prediction
MG,2020-10-28,268574,536,7401,prediction
MG,2020-10-29,269111,537,7416,prediction
MG,2020-10-30,269649,538,7431,prediction
MG,2020-10-31,270188,539,7446,prediction
MG,2020-11-01,270728,540,7461,prediction
MS,2020-03-14,2,2,2,real
MS,2020-03-15,2,0,2,real
MS,2020-03-16,4,2,4,real
MS,2020-03-17,6,2,6,real
MS,2020-03-18,7,1,7,real
MS,2020-03-19,9,2,9,real
MS,2020-03-20,12,3,12,real
MS,2020-03-21,16,4,16,real
MS,2020-03-22,21,5,21,real
MS,2020-03-23,21,0,21,real
MS,2020-03-24,24,3,24,real
MS,2020-03-25,24,0,24,real
MS,2020-03-26,25,1,25,real
MS,2020-03-27,28,3,28,real
MS,2020-03-28,31,3,29,real
MS,2020-03-29,36,5,34,real
MS,2020-03-30,44,8,40,real
MS,2020-03-31,48,4,42,real
MS,2020-04-01,51,3,44,real
MS,2020-04-02,53,2,44,real
MS,2020-04-03,60,7,48,real
MS,2020-04-04,62,2,46,real
MS,2020-04-05,65,3,44,real
MS,2020-04-06,66,1,45,real
MS,2020-04-07,80,14,56,real
MS,2020-04-08,85,5,61,real
MS,2020-04-09,89,4,64,real
MS,2020-04-10,97,8,69,real
MS,2020-04-11,100,3,69,real
MS,2020-04-12,101,1,65,real
MS,2020-04-13,113,12,69,real
MS,2020-04-14,115,2,67,real
MS,2020-04-15,121,6,70,real
MS,2020-04-16,131,10,78,real
MS,2020-04-17,143,12,83,real
MS,2020-04-18,161,18,99,real
MS,2020-04-19,168,7,103,real
MS,2020-04-20,171,3,105,real
MS,2020-04-21,173,2,93,real
MS,2020-04-22,175,2,90,real
MS,2020-04-23,186,11,97,real
MS,2020-04-24,213,27,116,real
MS,2020-04-25,217,4,117,real
MS,2020-04-26,234,17,133,real
MS,2020-04-27,238,4,125,real
MS,2020-04-28,240,2,125,real
MS,2020-04-29,249,9,128,real
MS,2020-04-30,255,6,124,real
MS,2020-05-01,261,6,118,real
MS,2020-05-02,266,5,105,real
MS,2020-05-03,272,6,104,real
MS,2020-05-04,274,2,103,real
MS,2020-05-05,283,9,110,real
MS,2020-05-06,288,5,113,real
MS,2020-05-07,311,23,125,real
MS,2020-05-08,326,15,113,real
MS,2020-05-09,346,20,129,real
MS,2020-05-10,362,16,128,real
MS,2020-05-11,385,23,147,real
MS,2020-05-12,405,20,165,real
MS,2020-05-13,430,25,181,real
MS,2020-05-14,430,0,175,real
MS,2020-05-15,479,49,218,real
MS,2020-05-16,508,29,242,real
MS,2020-05-17,570,62,298,real
MS,2020-05-18,613,43,339,real
MS,2020-05-19,642,29,359,real
MS,2020-05-20,693,51,405,real
MS,2020-05-21,694,1,383,real
MS,2020-05-22,805,111,479,real
MS,2020-05-23,858,53,512,real
MS,2020-05-24,1023,165,661,real
MS,2020-05-25,1100,77,715,real
MS,2020-05-26,1186,86,781,real
MS,2020-05-27,1262,76,832,real
MS,2020-05-28,1277,15,847,real
MS,2020-05-29,1418,141,939,real
MS,2020-05-30,1428,10,920,real
MS,2020-05-31,1428,0,858,real
MS,2020-06-01,1646,218,1033,real
MS,2020-06-02,1802,156,1160,real
MS,2020-06-03,1810,8,1117,real
MS,2020-06-04,1997,187,1303,real
MS,2020-06-05,2132,135,1327,real
MS,2020-06-06,2253,121,1395,real
MS,2020-06-07,2324,71,1301,real
MS,2020-06-08,2455,131,1355,real
MS,2020-06-09,2597,142,1411,real
MS,2020-06-10,2853,256,1591,real
MS,2020-06-11,3001,148,1724,real
MS,2020-06-12,3001,0,1583,real
MS,2020-06-13,3235,234,1807,real
MS,2020-06-14,3551,316,2123,real
MS,2020-06-15,3785,234,2139,real
MS,2020-06-16,4164,379,2362,real
MS,2020-06-17,4274,110,2464,real
MS,2020-06-18,4666,392,2669,real
MS,2020-06-19,4990,324,2858,real
MS,2020-06-20,5237,247,2984,real
MS,2020-06-21,5391,154,3067,real
MS,2020-06-22,5784,393,3329,real
MS,2020-06-23,6201,417,3604,real
MS,2020-06-24,6523,322,3670,real
MS,2020-06-25,6913,390,3912,real
MS,2020-06-26,7307,394,4306,real
MS,2020-06-27,6913,-394,3678,real
MS,2020-06-28,7676,763,4125,real
MS,2020-06-29,7965,289,4180,real
MS,2020-06-30,8676,711,4512,real
MS,2020-07-01,9062,386,4788,real
MS,2020-07-02,9388,326,4722,real
MS,2020-07-03,9399,11,4409,real
MS,2020-07-04,10089,690,4852,real
MS,2020-07-05,10097,8,4706,real
MS,2020-07-06,10097,0,4313,real
MS,2020-07-07,10097,0,3896,real
MS,2020-07-08,11671,1574,5148,real
MS,2020-07-09,11675,4,4762,real
MS,2020-07-10,11675,0,4368,real
MS,2020-07-11,13197,1522,6284,real
MS,2020-07-12,13203,6,5527,real
MS,2020-07-13,13934,731,5969,real
MS,2020-07-14,14631,697,5955,real
MS,2020-07-15,14636,5,5574,real
MS,2020-07-16,14636,0,5248,real
MS,2020-07-17,14636,0,5237,real
MS,2020-07-18,14636,0,4547,real
MS,2020-07-19,14636,0,4539,real
MS,2020-07-20,14636,0,4539,real
MS,2020-07-21,18889,4253,8792,real
MS,2020-07-22,18891,2,7220,real
MS,2020-07-23,20303,1412,8628,real
MS,2020-07-24,20305,2,8630,real
MS,2020-07-25,21514,1209,8317,real
MS,2020-07-26,21802,288,8599,real
MS,2020-07-27,22443,641,8509,real
MS,2020-07-28,22451,8,7820,real
MS,2020-07-29,24287,1836,9651,real
MS,2020-07-30,24293,6,9657,real
MS,2020-07-31,25739,1446,11103,real
MS,2020-08-01,26003,264,11367,real
MS,2020-08-02,26015,12,11379,real
MS,2020-08-03,27678,1663,13042,real
MS,2020-08-04,27679,1,8790,real
MS,2020-08-05,29101,1422,10210,real
MS,2020-08-06,29105,4,8802,real
MS,2020-08-07,29105,0,8800,real
MS,2020-08-08,29105,0,7591,real
MS,2020-08-09,29105,0,7303,real
MS,2020-08-10,32562,3457,10119,real
MS,2020-08-11,33509,947,11058,real
MS,2020-08-12,34559,1050,10272,real
MS,2020-08-13,35434,875,11141,real
MS,2020-08-14,36542,1108,10803,real
MS,2020-08-15,36836,294,10833,real
MS,2020-08-16,37425,589,11410,real
MS,2020-08-17,38393,968,10715,real
MS,2020-08-18,39381,988,11702,real
MS,2020-08-19,40201,820,11100,real
MS,2020-08-20,40711,510,11606,real
MS,2020-08-21,41888,1177,12783,real
MS,2020-08-22,42498,610,13393,real
MS,2020-08-23,43065,567,13960,real
MS,2020-08-24,44324,1259,11762,real
MS,2020-08-25,44324,0,10815,real
MS,2020-08-26,44324,0,9765,real
MS,2020-08-27,47152,2828,11718,real
MS,2020-08-28,48023,871,11481,real
MS,2020-08-29,48522,499,11686,real
MS,2020-08-30,48937,415,11512,real
MS,2020-08-31,49820,883,11427,real
MS,2020-09-01,50645,825,11264,real
MS,2020-09-02,51575,930,11374,real
MS,2020-09-03,52406,831,11695,real
MS,2020-09-04,53328,922,11440,real
MS,2020-09-05,53491,163,10993,real
MS,2020-09-06,54125,634,11060,real
MS,2020-09-07,54363,238,10039,real
MS,2020-09-08,55345,982,11021,real
MS,2020-09-09,56046,701,11722,real
MS,2020-09-10,56046,0,8894,real
MS,2020-09-11,56046,0,8023,real
MS,2020-09-12,56250,204,7728,prediction
MS,2020-09-13,56362,112,7425,prediction
MS,2020-09-14,56474,112,6654,prediction
MS,2020-09-15,56586,112,5941,prediction
MS,2020-09-16,56699,113,5124,prediction
MS,2020-09-17,56812,113,4406,prediction
MS,2020-09-18,56925,113,3597,prediction
MS,2020-09-19,57038,113,3547,prediction
MS,2020-09-20,57152,114,3027,prediction
MS,2020-09-21,57266,114,2903,prediction
MS,2020-09-22,57380,114,2035,prediction
MS,2020-09-23,57494,114,1448,prediction
MS,2020-09-24,57608,114,1562,prediction
MS,2020-09-25,57723,115,1677,prediction
MS,2020-09-26,57838,115,1588,prediction
MS,2020-09-27,57953,115,1591,prediction
MS,2020-09-28,58068,115,1594,prediction
MS,2020-09-29,58184,116,1598,prediction
MS,2020-09-30,58300,116,1601,prediction
MS,2020-10-01,58416,116,1604,prediction
MS,2020-10-02,58532,116,1607,prediction
MS,2020-10-03,58649,117,1611,prediction
MS,2020-10-04,58766,117,1614,prediction
MS,2020-10-05,58883,117,1617,prediction
MS,2020-10-06,59000,117,1620,prediction
MS,2020-10-07,59118,118,1624,prediction
MS,2020-10-08,59236,118,1628,prediction
MS,2020-10-09,59354,118,1631,prediction
MS,2020-10-10,59472,118,1634,prediction
MS,2020-10-11,59590,118,1637,prediction
MS,2020-10-12,59709,119,1641,prediction
MS,2020-10-13,59828,119,1644,prediction
MS,2020-10-14,59947,119,1647,prediction
MS,2020-10-15,60066,119,1650,prediction
MS,2020-10-16,60186,120,1654,prediction
MS,2020-10-17,60306,120,1657,prediction
MS,2020-10-18,60426,120,1660,prediction
MS,2020-10-19,60546,120,1663,prediction
MS,2020-10-20,60667,121,1667,prediction
MS,2020-10-21,60788,121,1670,prediction
MS,2020-10-22,60909,121,1673,prediction
MS,2020-10-23,61030,121,1676,prediction
MS,2020-10-24,61152,122,1680,prediction
MS,2020-10-25,61274,122,1684,prediction
MS,2020-10-26,61396,122,1687,prediction
MS,2020-10-27,61518,122,1690,prediction
MS,2020-10-28,61641,123,1694,prediction
MS,2020-10-29,61764,123,1698,prediction
MS,2020-10-30,61887,123,1701,prediction
MS,2020-10-31,62010,123,1704,prediction
MS,2020-11-01,62134,124,1708,prediction
MT,2020-03-20,1,1,1,real
MT,2020-03-21,2,1,2,real
MT,2020-03-22,2,0,2,real
MT,2020-03-23,6,4,6,real
MT,2020-03-24,6,0,6,real
MT,2020-03-25,9,3,9,real
MT,2020-03-26,11,2,11,real
MT,2020-03-27,11,0,11,real
MT,2020-03-28,11,0,11,real
MT,2020-03-29,11,0,11,real
MT,2020-03-30,18,7,18,real
MT,2020-03-31,25,7,25,real
MT,2020-04-01,28,3,28,real
MT,2020-04-02,41,13,41,real
MT,2020-04-03,44,3,43,real
MT,2020-04-04,60,16,58,real
MT,2020-04-05,60,0,58,real
MT,2020-04-06,76,16,70,real
MT,2020-04-07,78,2,72,real
MT,2020-04-08,90,12,81,real
MT,2020-04-09,108,18,97,real
MT,2020-04-10,112,4,101,real
MT,2020-04-11,121,9,110,real
MT,2020-04-12,123,2,112,real
MT,2020-04-13,134,11,116,real
MT,2020-04-14,138,4,113,real
MT,2020-04-15,151,13,123,real
MT,2020-04-16,156,5,115,real
MT,2020-04-17,162,6,118,real
MT,2020-04-18,171,9,111,real
MT,2020-04-19,174,3,114,real
MT,2020-04-20,181,7,105,real
MT,2020-04-21,181,0,103,real
MT,2020-04-22,205,24,115,real
MT,2020-04-23,220,15,112,real
MT,2020-04-24,241,21,129,real
MT,2020-04-25,247,6,126,real
MT,2020-04-26,249,2,126,real
MT,2020-04-27,256,7,122,real
MT,2020-04-28,263,7,125,real
MT,2020-04-29,292,29,141,real
MT,2020-04-30,302,10,146,real
MT,2020-05-01,320,18,158,real
MT,2020-05-02,333,13,162,real
MT,2020-05-03,337,4,163,real
MT,2020-05-04,344,7,163,real
MT,2020-05-05,366,22,185,real
MT,2020-05-06,385,19,180,real
MT,2020-05-07,419,34,199,real
MT,2020-05-08,464,45,223,real
MT,2020-05-09,502,38,255,real
MT,2020-05-10,519,17,270,real
MT,2020-05-11,545,26,289,real
MT,2020-05-12,604,59,341,real
MT,2020-05-13,673,69,381,real
MT,2020-05-14,734,61,432,real
MT,2020-05-15,792,58,472,real
MT,2020-05-16,857,65,524,real
MT,2020-05-17,901,44,564,real
MT,2020-05-18,941,40,597,real
MT,2020-05-19,941,0,575,real
MT,2020-05-20,1090,149,705,real
MT,2020-05-21,1090,0,671,real
MT,2020-05-22,1271,181,807,real
MT,2020-05-23,1363,92,861,real
MT,2020-05-24,1464,101,945,real
MT,2020-05-25,1594,130,1049,real
MT,2020-05-26,1744,150,1140,real
MT,2020-05-27,1909,165,1236,real
MT,2020-05-28,1913,4,1179,real
MT,2020-05-29,2262,349,1470,real
MT,2020-05-30,2411,149,1554,real
MT,2020-05-31,2485,74,1584,real
MT,2020-06-01,2636,151,1695,real
MT,2020-06-02,2817,181,1876,real
MT,2020-06-03,3029,212,1939,real
MT,2020-06-04,3388,359,2298,real
MT,2020-06-05,3593,205,2322,real
MT,2020-06-06,3788,195,2425,real
MT,2020-06-07,4033,245,2569,real
MT,2020-06-08,4243,210,2649,real
MT,2020-06-09,4504,261,2760,real
MT,2020-06-10,4762,258,2853,real
MT,2020-06-11,5086,324,3173,real
MT,2020-06-12,5390,304,3128,real
MT,2020-06-13,5739,349,3328,real
MT,2020-06-14,6108,369,3623,real
MT,2020-06-15,6390,282,3754,real
MT,2020-06-16,6877,487,4060,real
MT,2020-06-17,7361,484,4332,real
MT,2020-06-18,8166,805,4778,real
MT,2020-06-19,8725,559,5132,real
MT,2020-06-20,9262,537,5474,real
MT,2020-06-21,9776,514,5743,real
MT,2020-06-22,10270,494,6027,real
MT,2020-06-23,10992,722,6488,real
MT,2020-06-24,11571,579,6809,real
MT,2020-06-25,12601,1030,7515,real
MT,2020-06-26,13406,805,8016,real
MT,2020-06-27,14128,722,8389,real
MT,2020-06-28,14654,526,8546,real
MT,2020-06-29,15328,674,8938,real
MT,2020-06-30,16304,976,9427,real
MT,2020-07-01,17401,1097,10040,real
MT,2020-07-02,18356,955,10190,real
MT,2020-07-03,19540,1184,10815,real
MT,2020-07-04,18242,-1298,8980,real
MT,2020-07-05,21081,2839,11305,real
MT,2020-07-06,22078,997,11808,real
MT,2020-07-07,23506,1428,12514,real
MT,2020-07-08,24804,1298,13233,real
MT,2020-07-09,24808,4,12207,real
MT,2020-07-10,27636,2828,14230,real
MT,2020-07-11,24684,-2952,10556,real
MT,2020-07-12,28791,4107,14137,real
MT,2020-07-13,28791,0,13463,real
MT,2020-07-14,28791,0,12487,real
MT,2020-07-15,28791,0,11390,real
MT,2020-07-16,28791,0,10435,real
MT,2020-07-17,28791,0,9251,real
MT,2020-07-18,28791,0,10549,real
MT,2020-07-19,28791,0,7710,real
MT,2020-07-20,28791,0,6713,real
MT,2020-07-21,28791,0,5285,real
MT,2020-07-22,28791,0,3987,real
MT,2020-07-23,28791,0,3983,real
MT,2020-07-24,28791,0,1155,real
MT,2020-07-25,28791,0,4107,real
MT,2020-07-26,28791,0,0,real
MT,2020-07-27,28791,0,0,real
MT,2020-07-28,28791,0,0,real
MT,2020-07-29,28791,0,0,real
MT,2020-07-30,28791,0,0,real
